,conta_contabil,cod_r,nome_conta,saldo_ant,deb,cred,saldo_atual
224,3.2.01.01.00.000020,33798.0,(-) ICMS S/ FRETES COMPRAS REVENDAS,0.0,0.0,2859.71,2859.71
225,3.2.01.01.00.000009,3426.0,(-) ICMS S/ IMPORTACAO,0.0,0.0,287758.66,287758.66
226,3.2.01.01.00.000004,31245.0,(-) ICMS S/ MERCADORIAS,0.0,0.0,82084.88,82084.88
227,3.2.01.01.00.000010,3427.0,(-) IPI S/ IMPORTACAO,0.0,0.0,68850.18,68850.18
228,3.2.01.01.00.000003,3420.0,(-) IPI S/ MERCADORIA,0.0,0.0,26651.34,26651.34
229,3.2.01.01.00.000019,33797.0,FRETES S/ COMPRAS REVENDAS,0.0,48541.72,0.0,-48541.72
230,3.2.01.01.00.000008,3425.0,IMPORTACAO,0.0,1736992.34,0.0,-1736992.34
231,3.2.01.01.00.000002,3419.0,MERCADORIAS DE REVENDA,0.0,449834.37,0.0,-449834.37
232,4.0.00.00.00.000000,4.0,DESPESAS,0.0,1045317.92,5168.61,-1040149.31
233,4.3.00.00.00.000000,4577.0,DESPESAS ADMINISTRATIVAS,0.0,895274.83,5322.94,-889951.89
234,4.3.01.00.00.000000,4658.0,REMUNERACAO DA DIRETORIA,0.0,8458.56,0.0,-8458.56
235,4.3.01.01.00.000000,41034.0,REMUNERACAO DA DIRETORIA,0.0,7782.22,0.0,-7782.22
236,4.3.01.01.00.000001,4667.0,PRO-LABORE,0.0,8612.18,0.0,-8612.18
237,4.3.05.00.00.000000,4659.0,DESPESAS C/PESSOAL,0.0,242428.15,509.13,-241919.02
238,4.3.05.01.00.000000,41035.0,DESPESAS C/PESSOAL,0.0,235199.67,518.67,-234681.0
239,4.3.05.01.00.000003,4670.0,13O. SALARIO,0.0,141.93,0.0,-141.93
240,4.3.05.01.00.000011,4678.0,ASSISTENCIA MEDICA,0.0,16505.6,365.12,-16140.479999999998
241,4.3.05.01.00.000052,43832.0,BOLSA AUXILIO,0.0,136.97,0.0,-136.97
242,4.3.05.01.00.000032,4699.0,COMISSOES - PF,0.0,100045.77,0.0,-100045.77
243,4.3.05.01.00.000078,428529.0,EPI-EQPTI DE PROTEÇÃO INDIVIDUAL,0.0,458.3,0.0,-458.3
244,4.3.05.01.00.000012,4679.0,ESTAGIARIOS,0.0,5591.2,0.0,-5591.2
245,4.3.05.01.00.000004,4671.0,FERIAS,0.0,8629.61,0.0,-8629.61
246,4.3.05.01.00.000010,4677.0,INDENIZACAO TRABALHISTA,0.0,450.89,0.0,-450.89
247,4.3.05.01.00.000001,4668.0,SALARIOS E ORDENADOS,0.0,67717.19,205.92,-67511.27
248,4.3.05.01.00.000020,4687.0,VALE REFEICAO,0.0,22733.31,0.0,-22733.31
249,4.3.05.01.00.000016,4683.0,VALE TRANSPORTE,0.0,1289.74,0.0,-1289.74
250,4.3.10.00.00.000000,4660.0,SERVICOS PRESTADOS TERCEIROS,0.0,302167.13,2049.75,-300117.38
251,4.3.10.01.00.000000,41036.0,SERVICOS PRESTADOS TERCEIROS,0.0,291297.69,1965.85,-289331.84
252,4.3.10.01.00.000023,4732.0,ASSISTENCIA CONTABIL,0.0,20357.93,0.0,-20357.93
253,4.3.10.01.00.000024,4733.0,ASSISTENCIA JURIDICA,0.0,6105.34,0.0,-6105.34
254,4.3.10.01.00.000053,433310.0,DESPESA COM SUPORTE TÉCNICO,0.0,2833.33,0.0,-2833.33
255,4.3.10.01.00.000042,428193.0,EXAME MÉDICO,0.0,609.03,0.0,-609.03
256,4.3.10.01.00.000004,4713.0,FRETES E CARRETOS - PJ,0.0,22856.08,0.0,-22856.08
257,4.3.10.01.00.000018,4727.0,HONORARIOS ADMISTRATIVOS,0.0,12281.94,0.0,-12281.94
258,4.3.10.01.00.000052,433285.0,SERVICO DE LIMPEZA E SEGURANÇA,0.0,2846.25,0.0,-2846.25
259,4.3.10.01.00.000014,4723.0,SERVICO TELECOMUNICACOES,0.0,4136.74,0.0,-4136.74
260,4.3.10.01.00.000005,4714.0,SERVICOS PRESTADOS - PF,0.0,1790.92,0.0,-1790.92
261,4.3.10.01.00.000006,4715.0,SERVICOS PRESTADOS - PJ,0.0,214229.88,2032.96,-212196.92
262,4.3.15.00.00.000000,4661.0,ENCARGOS SOCIAIS,0.0,31532.5,0.0,-31532.5
263,4.3.15.01.00.000000,41037.0,ENCARGOS SOCIAIS,0.0,30697.37,0.0,-30697.37
264,4.3.15.01.00.000002,4735.0,FGTS,0.0,5950.78,0.0,-5950.78
265,4.3.15.01.00.000001,4734.0,INSS,0.0,22165.49,0.0,-22165.49
266,4.3.30.00.00.000000,4665.0,PROVISOES E DEPRECIACOES,0.0,21089.5,0.0,-21089.5
267,4.3.30.01.00.000000,41041.0,PROVISOES E DEPRECIACOES,0.0,19799.38,0.0,-19799.38
268,4.3.30.01.00.000001,4751.0,DEPRECIACOES,0.0,20671.16,0.0,-20671.16
269,4.3.35.00.00.000000,4666.0,DESPESAS GERAIS,0.0,297059.34,2604.36,-294454.98000000004
270,4.3.35.01.00.000000,41042.0,DESPESAS GERAIS,0.0,301464.34,2616.44,-298847.9
271,4.3.35.01.00.000009,4763.0,AGUA E ESGOTO,0.0,1326.42,0.0,-1326.42
272,4.3.35.01.00.000001,4757.0,ALUGUEIS,0.0,50016.54,0.0,-50016.54
273,4.3.35.01.87.000000,433423.0,ANUIDADE DE CARTÃO DE CREDITO,0.0,38.32,36.37,-1.9500000000000028
274,4.3.35.01.21.000000,43297.0,BENS DE PEQUENO VALOR,0.0,2051.25,0.0,-2051.25
275,4.3.35.01.34.000000,46652.0,COMBUSTIVEIS E LUBRIFICANTES,0.0,9962.95,0.0,-9962.95
276,4.3.35.01.02.000000,42592.0,CONSERVACAO E MANUTENCAO,0.0,10097.32,0.0,-10097.32
277,4.3.35.01.00.000017,4771.0,CONTRIBUICOES E DOACOES,0.0,465.93,0.0,-465.93
278,4.3.35.01.00.000015,4769.0,CORREIOS E MALOTES,0.0,1028.79,0.0,-1028.79
279,4.3.35.01.00.000010,4764.0,CURSOS E ESTUDOS,0.0,5688.94,1427.67,-4261.2699999999995
280,4.3.35.01.00.000029,42247.0,DESPESA C/ PROC. DE DADOS,0.0,4753.03,0.0,-4753.03
281,4.3.35.01.07.000000,43070.0,DESPESA C/CONDUÇÃO,0.0,602.34,0.0,-602.34
282,4.3.35.01.08.000000,43072.0,DESPESA C/VEÍCULOS,0.0,550.35,0.0,-550.35
283,4.3.35.01.00.000021,4775.0,DESPESA DE COPA,0.0,989.0,0.0,-989.0
284,4.3.35.01.90.000000,433594.0,DESPESA DE MANUTENÇÃO DE PLATAFORMA,0.0,814.2,0.0,-814.2
285,4.3.35.01.88.000000,433424.0,DESPESA DE MANUTENÇÃO SOFTWARE/PLATAFORMA,0.0,62.62,0.0,-62.62
286,4.3.35.01.00.000028,41321.0,DESPESAS DE VIAGENS E ESTADIAS,0.0,2697.96,0.0,-2697.96
287,4.3.35.01.62.000000,428123.0,DESPESAS DIVERSAS,0.0,999.97,1004.51,4.539999999999964
288,4.3.35.01.64.000000,428350.0,DESPESAS IMPORTAÇÕES,0.0,115405.48,0.0,-115405.48
289,4.3.35.01.31.000000,46649.0,DESPESAS LEGAIS,0.0,13477.36,0.0,-13477.36
290,4.3.35.01.00.000022,4776.0,ENERGIA ELETRICA,0.0,1226.3,0.0,-1226.3
291,4.3.35.01.00.000023,4778.0,IMPRESSO E MATERIAL DE ESCRITORIO,0.0,5148.03,0.0,-5148.03
292,4.3.35.01.16.000000,43292.0,INTERNET,0.0,694.71,0.0,-694.71
293,4.3.35.01.00.000024,41317.0,LANCHES E REFEICOES,0.0,3581.17,0.0,-3581.17
294,4.3.35.01.50.000000,49341.0,LOCACAO DE VEICULOS,0.0,1514.13,0.0,-1514.13
295,4.3.35.01.18.000000,43294.0,MATERIAL DE CONSUMO,0.0,50796.42,0.0,-50796.42
296,4.3.35.01.00.000025,41318.0,MATERIAL DE LIMPEZA,0.0,1247.29,0.0,-1247.29
297,4.3.35.01.25.000000,46492.0,MULTA DE TRANSITO,0.0,506.72,0.0,-506.72
298,4.3.35.01.00.000013,4767.0,PEDAGIO,0.0,2765.32,0.0,-2765.32
299,4.3.35.01.09.000000,43073.0,SEGURO,0.0,8419.36,0.0,-8419.36
300,4.3.35.01.10.000000,43282.0,TELEFONE,0.0,2003.52,0.0,-2003.52
301,4.6.00.00.00.000000,4580.0,DESPESAS TRIBUTARIAS,0.0,139103.68,0.0,-139103.68
302,4.6.01.00.00.000000,4800.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,150273.87,0.0,-150273.87
303,4.6.01.01.00.000000,41046.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,146679.39,0.0,-146679.39
304,4.6.01.01.00.000001,4801.0,ADICIONAL I.RENDA,0.0,25753.02,0.0,-25753.02
305,4.6.01.01.00.000007,4807.0,CONTRIBUICAO SOCIAL,0.0,45190.99,0.0,-45190.99
306,4.6.01.01.01.000000,42594.0,ICMS - DIFERENCIAL DE ALIQUOTA,0.0,1493.32,0.0,-1493.32
307,4.6.01.01.00.000019,4819.0,ICMS SOBRE OUTRAS SAIDAS,0.0,2626.21,0.0,-2626.21
308,4.6.01.01.03.000000,45282.0,ICMS ST S/ OUTRAS SAIDAS,0.0,1237.74,0.0,-1237.74
309,4.6.01.01.00.000014,4814.0,IMPOSTO DE RENDA,0.0,57190.66,0.0,-57190.66
310,4.6.01.01.00.000008,4808.0,IMPOSTOS E TAXAS DIVERSAS,0.0,376.75,0.0,-376.75
311,4.6.01.01.00.000011,4811.0,IPI S/ OUTRAS SAIDAS,0.0,3148.53,0.0,-3148.53
312,4.6.01.01.00.000012,4812.0,IPTU,0.0,945.13,0.0,-945.13
313,4.6.01.01.00.000020,4820.0,IPVA,0.0,1546.06,0.0,-1546.06
314,4.7.00.00.00.000000,4581.0,DESPESAS FINANCEIRAS,0.0,49896.24,0.24,-49896.0
315,4.7.01.00.00.000000,4826.0,VARIACOES MONETARIAS,0.0,7105.77,0.0,-7105.77
316,4.7.01.01.00.000000,41048.0,VARIACOES MONETARIAS,0.0,5893.92,0.0,-5893.92
317,4.7.01.01.00.000003,4830.0,VARIACAO CAMBIAL PASSIVA,0.0,6494.16,0.0,-6494.16
318,4.7.15.00.00.000000,4827.0,OUTRAS DESPESAS FINANCEIRAS,0.0,36514.54,0.23,-36514.31
319,4.7.15.01.00.000000,41049.0,OUTRAS DESPESAS FINANCEIRAS,0.0,39106.04,0.22,-39105.82
320,4.7.15.01.00.000010,4843.0,DESCONTOS CONCEDIDOS,0.0,862.95,0.0,-862.95
321,4.7.15.01.00.000018,46656.0,DESPESAS C/CARTÃO DE CREDITO,0.0,14304.82,0.0,-14304.82
322,4.7.15.01.00.000017,46655.0,IOF,0.0,2671.03,0.0,-2671.03
323,4.7.15.01.00.000022,424714.0,JUROS BANCARIOS,0.0,12485.65,0.0,-12485.65
324,4.7.15.01.00.000005,4838.0,JUROS MORA S/IMPOSTOS,0.0,796.73,0.0,-796.73
325,4.7.15.01.00.000004,4837.0,JUROS PASSIVOS,0.0,725.37,0.0,-725.37
326,4.7.15.01.00.000009,4842.0,JUROS S/EMPRESTIMO,0.0,4829.99,0.0,-4829.99
327,4.7.15.01.00.000001,4834.0,TARIFAS BANCARIAS,0.0,4106.07,0.25,-4105.82
328,5.0.00.00.00.000000,5.0,RECEITAS,0.0,1167816.44,4332346.12,3164529.68
329,5.1.00.00.00.000000,5858.0,RECEITA BRUTA OPERACIONAL,0.0,1058892.3,4560460.43,3501568.13
330,5.1.10.00.00.000000,5861.0,REVENDA DE MERCADORIAS,0.0,1048273.24,4736000.37,3687727.13
331,5.1.10.01.00.000000,51054.0,REVENDA DE MERCADORIAS,0.0,1049756.26,4055426.28,3005670.0199999996
332,5.1.10.01.00.000011,51364.0,(-) COFINS S/ REVENDAS,0.0,91178.35,0.0,-91178.35
333,5.1.10.01.00.000006,51359.0,(-) DEVOLUCAO DE REVENDAS,0.0,80693.19,0.0,-80693.19
334,5.1.10.01.00.000003,51356.0,(-) ICMS S/ REVENDAS,0.0,598932.21,0.0,-598932.21
335,5.1.10.01.00.000005,51358.0,(-) ICMS ST - INTERESTADUAL,0.0,39587.04,0.0,-39587.04
336,5.1.10.01.00.000002,51355.0,(-) IPI S/ REVENDAS,0.0,253839.87,0.0,-253839.87
337,5.1.10.01.00.000010,51363.0,(-) PIS S/ REVENDAS,0.0,22489.0,0.0,-22489.0
338,5.1.10.01.00.000008,51361.0,ICMS S/ DEVOLUCAO DE REVENDAS,0.0,0.0,11916.96,11916.96
339,5.1.10.01.00.000007,51360.0,IPI S/ DEVOLUCAO DE REVENDAS,0.0,0.0,3815.46,3815.46
340,5.1.10.01.00.000001,5874.0,REVENDAS DE MERCADORIAS,0.0,0.0,4197522.46,4197522.46
341,5.1.15.00.00.000000,51062.0,VENDAS DE SERVIÇOS,0.0,4137.15,71057.75,66920.6
342,5.1.15.01.00.000000,5862.0,VENDAS DE SERVICOS,0.0,4326.37,68099.39,63773.02
343,5.1.15.01.00.000002,5878.0,(-) ISS,0.0,2787.03,0.0,-2787.03
344,5.1.15.01.00.000004,5880.0,(-)COFINS S/SERVICOS PRESTADOS,0.0,1459.96,0.0,-1459.96
345,5.1.15.01.00.000003,5879.0,(-)PIS S/SERVICOS PRESTADOS,0.0,291.05,0.0,-291.05
346,5.1.15.01.00.000001,5877.0,SERVICOS PRESTADOS,0.0,0.0,65180.18,65180.18
347,5.1.85.00.00.000000,5869.0,RECEITAS FINANCEIRAS,0.0,0.0,95958.85,95958.85
348,5.1.85.01.00.000000,51060.0,RECEITAS FINANCEIRAS,0.0,0.0,86885.09,86885.09
349,5.1.85.01.00.000001,5912.0,DESCONTOS OBTIDOS,0.0,0.0,0.31,0.31
350,5.1.85.01.00.000006,5917.0,RECEITAS VARIACAO CAMBIAL,0.0,0.0,78615.86,78615.86
351,5.1.85.01.00.000007,5918.0,RENDIMENTOS APLICACAO,0.0,0.0,14111.08,14111.08
352,5.1.90.00.00.000000,5870.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,96445.23,96445.23
353,5.1.90.01.00.000000,51061.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,97456.86,97456.86
354,5.1.90.01.05.000000,529559.0,ICMS S/OUTRAS ENTRADAS,0.0,0.0,270.9,270.9
355,5.1.90.01.06.000000,529562.0,IPI S/OUTRAS ENTRADAS,0.0,0.0,613.98,613.98
356,5.1.90.01.00.000002,5922.0,RECUPERACAO CUSTOS/DESPESAS,0.0,0.0,3959.94,3959.94
357,5.1.90.01.19.000000,539509.0,RESSARCIMENTO EXCLUSAO BC PIS/COFINS,0.0,0.0,95964.55,95964.55
