,conta_contabil,cod_r,nome_conta,saldo_ant,deb,cred,saldo_atual
225,3.2.01.01.00.000009,3426.0,(-) ICMS S/ IMPORTACAO,0.0,0.0,318247.57,318247.57
226,3.2.01.01.00.000004,31245.0,(-) ICMS S/ MERCADORIAS,0.0,0.0,73873.2,73873.2
227,3.2.01.01.00.000010,3427.0,(-) IPI S/ IMPORTACAO,0.0,0.0,65521.57,65521.57
228,3.2.01.01.00.000003,3420.0,(-) IPI S/ MERCADORIA,0.0,0.0,23428.11,23428.11
229,3.2.01.01.00.000019,33797.0,FRETES S/ COMPRAS REVENDAS,0.0,44850.43,0.0,-44850.43
230,3.2.01.01.00.000008,3425.0,IMPORTACAO,0.0,1607522.95,0.0,-1607522.95
231,3.2.01.01.00.000002,3419.0,MERCADORIAS DE REVENDA,0.0,512666.55,0.0,-512666.55
232,4.0.00.00.00.000000,4.0,DESPESAS,0.0,1031343.34,4855.37,-1026487.97
233,4.3.00.00.00.000000,4577.0,DESPESAS ADMINISTRATIVAS,0.0,789381.6,5330.14,-784051.46
234,4.3.01.00.00.000000,4658.0,REMUNERACAO DA DIRETORIA,0.0,9288.44,0.0,-9288.44
235,4.3.01.01.00.000000,41034.0,REMUNERACAO DA DIRETORIA,0.0,8373.99,0.0,-8373.99
236,4.3.01.01.00.000001,4667.0,PRO-LABORE,0.0,9288.77,0.0,-9288.77
237,4.3.05.00.00.000000,4659.0,DESPESAS C/PESSOAL,0.0,253024.42,477.73,-252546.69
238,4.3.05.01.00.000000,41035.0,DESPESAS C/PESSOAL,0.0,225849.03,575.6,-225273.43
239,4.3.05.01.00.000003,4670.0,13O. SALARIO,0.0,161.36,0.0,-161.36
240,4.3.05.01.00.000011,4678.0,ASSISTENCIA MEDICA,0.0,15888.64,351.98,-15536.66
241,4.3.05.01.00.000052,43832.0,BOLSA AUXILIO,0.0,157.51,0.0,-157.51
242,4.3.05.01.00.000032,4699.0,COMISSOES - PF,0.0,102443.89,0.0,-102443.89
243,4.3.05.01.00.000078,428529.0,EPI-EQPTI DE PROTEÇÃO INDIVIDUAL,0.0,438.43,0.0,-438.43
244,4.3.05.01.00.000012,4679.0,ESTAGIARIOS,0.0,5927.38,0.0,-5927.38
245,4.3.05.01.00.000004,4671.0,FERIAS,0.0,8569.17,0.0,-8569.17
246,4.3.05.01.00.000010,4677.0,INDENIZACAO TRABALHISTA,0.0,391.65,0.0,-391.65
247,4.3.05.01.00.000001,4668.0,SALARIOS E ORDENADOS,0.0,73771.7,183.91,-73587.79
248,4.3.05.01.00.000020,4687.0,VALE REFEICAO,0.0,25336.32,0.0,-25336.32
249,4.3.05.01.00.000016,4683.0,VALE TRANSPORTE,0.0,1228.66,0.0,-1228.66
250,4.3.10.00.00.000000,4660.0,SERVICOS PRESTADOS TERCEIROS,0.0,275775.08,2073.36,-273701.72000000003
251,4.3.10.01.00.000000,41036.0,SERVICOS PRESTADOS TERCEIROS,0.0,298934.64,2035.67,-296898.97000000003
252,4.3.10.01.00.000023,4732.0,ASSISTENCIA CONTABIL,0.0,20318.96,0.0,-20318.96
253,4.3.10.01.00.000024,4733.0,ASSISTENCIA JURIDICA,0.0,6380.74,0.0,-6380.74
254,4.3.10.01.00.000053,433310.0,DESPESA COM SUPORTE TÉCNICO,0.0,2547.57,0.0,-2547.57
255,4.3.10.01.00.000042,428193.0,EXAME MÉDICO,0.0,661.31,0.0,-661.31
256,4.3.10.01.00.000004,4713.0,FRETES E CARRETOS - PJ,0.0,25570.95,0.0,-25570.95
257,4.3.10.01.00.000018,4727.0,HONORARIOS ADMISTRATIVOS,0.0,10880.01,0.0,-10880.01
258,4.3.10.01.00.000052,433285.0,SERVICO DE LIMPEZA E SEGURANÇA,0.0,2747.57,0.0,-2747.57
259,4.3.10.01.00.000014,4723.0,SERVICO TELECOMUNICACOES,0.0,4416.12,0.0,-4416.12
260,4.3.10.01.00.000005,4714.0,SERVICOS PRESTADOS - PF,0.0,1763.85,0.0,-1763.85
261,4.3.10.01.00.000006,4715.0,SERVICOS PRESTADOS - PJ,0.0,195950.44,1822.17,-194128.27
262,4.3.15.00.00.000000,4661.0,ENCARGOS SOCIAIS,0.0,31932.11,0.0,-31932.11
263,4.3.15.01.00.000000,41037.0,ENCARGOS SOCIAIS,0.0,32070.67,0.0,-32070.67
264,4.3.15.01.00.000002,4735.0,FGTS,0.0,6500.89,0.0,-6500.89
265,4.3.15.01.00.000001,4734.0,INSS,0.0,23998.38,0.0,-23998.38
266,4.3.30.00.00.000000,4665.0,PROVISOES E DEPRECIACOES,0.0,21275.39,0.0,-21275.39
267,4.3.30.01.00.000000,41041.0,PROVISOES E DEPRECIACOES,0.0,22348.64,0.0,-22348.64
268,4.3.30.01.00.000001,4751.0,DEPRECIACOES,0.0,22156.97,0.0,-22156.97
269,4.3.35.00.00.000000,4666.0,DESPESAS GERAIS,0.0,314840.16,2592.88,-312247.27999999997
270,4.3.35.01.00.000000,41042.0,DESPESAS GERAIS,0.0,301786.49,2452.34,-299334.14999999997
271,4.3.35.01.00.000009,4763.0,AGUA E ESGOTO,0.0,1152.0,0.0,-1152.0
272,4.3.35.01.00.000001,4757.0,ALUGUEIS,0.0,45168.23,0.0,-45168.23
273,4.3.35.01.87.000000,433423.0,ANUIDADE DE CARTÃO DE CREDITO,0.0,35.79,34.57,-1.2199999999999989
274,4.3.35.01.21.000000,43297.0,BENS DE PEQUENO VALOR,0.0,1818.78,0.0,-1818.78
275,4.3.35.01.34.000000,46652.0,COMBUSTIVEIS E LUBRIFICANTES,0.0,9004.57,0.0,-9004.57
276,4.3.35.01.02.000000,42592.0,CONSERVACAO E MANUTENCAO,0.0,10119.64,0.0,-10119.64
277,4.3.35.01.00.000017,4771.0,CONTRIBUICOES E DOACOES,0.0,417.35,0.0,-417.35
278,4.3.35.01.00.000015,4769.0,CORREIOS E MALOTES,0.0,953.3,0.0,-953.3
279,4.3.35.01.00.000010,4764.0,CURSOS E ESTUDOS,0.0,5804.55,1491.31,-4313.24
280,4.3.35.01.00.000029,42247.0,DESPESA C/ PROC. DE DADOS,0.0,4716.68,0.0,-4716.68
281,4.3.35.01.07.000000,43070.0,DESPESA C/CONDUÇÃO,0.0,679.2,0.0,-679.2
282,4.3.35.01.08.000000,43072.0,DESPESA C/VEÍCULOS,0.0,577.14,0.0,-577.14
283,4.3.35.01.00.000021,4775.0,DESPESA DE COPA,0.0,969.67,0.0,-969.67
284,4.3.35.01.90.000000,433594.0,DESPESA DE MANUTENÇÃO DE PLATAFORMA,0.0,758.16,0.0,-758.16
285,4.3.35.01.88.000000,433424.0,DESPESA DE MANUTENÇÃO SOFTWARE/PLATAFORMA,0.0,65.0,0.0,-65.0
286,4.3.35.01.00.000028,41321.0,DESPESAS DE VIAGENS E ESTADIAS,0.0,3032.54,0.0,-3032.54
287,4.3.35.01.62.000000,428123.0,DESPESAS DIVERSAS,0.0,1004.08,909.49,-94.59000000000003
288,4.3.35.01.64.000000,428350.0,DESPESAS IMPORTAÇÕES,0.0,101366.64,0.0,-101366.64
289,4.3.35.01.31.000000,46649.0,DESPESAS LEGAIS,0.0,12562.66,0.0,-12562.66
290,4.3.35.01.00.000022,4776.0,ENERGIA ELETRICA,0.0,1249.45,0.0,-1249.45
291,4.3.35.01.00.000023,4778.0,IMPRESSO E MATERIAL DE ESCRITORIO,0.0,5798.45,0.0,-5798.45
292,4.3.35.01.16.000000,43292.0,INTERNET,0.0,659.68,0.0,-659.68
293,4.3.35.01.00.000024,41317.0,LANCHES E REFEICOES,0.0,3615.28,0.0,-3615.28
294,4.3.35.01.50.000000,49341.0,LOCACAO DE VEICULOS,0.0,1576.04,0.0,-1576.04
295,4.3.35.01.18.000000,43294.0,MATERIAL DE CONSUMO,0.0,49125.95,0.0,-49125.95
296,4.3.35.01.00.000025,41318.0,MATERIAL DE LIMPEZA,0.0,1060.16,0.0,-1060.16
297,4.3.35.01.25.000000,46492.0,MULTA DE TRANSITO,0.0,476.18,0.0,-476.18
298,4.3.35.01.00.000013,4767.0,PEDAGIO,0.0,2628.2,0.0,-2628.2
299,4.3.35.01.09.000000,43073.0,SEGURO,0.0,8679.15,0.0,-8679.15
300,4.3.35.01.10.000000,43282.0,TELEFONE,0.0,1964.78,0.0,-1964.78
301,4.6.00.00.00.000000,4580.0,DESPESAS TRIBUTARIAS,0.0,144578.1,0.0,-144578.1
302,4.6.01.00.00.000000,4800.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,135421.26,0.0,-135421.26
303,4.6.01.01.00.000000,41046.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,142948.85,0.0,-142948.85
304,4.6.01.01.00.000001,4801.0,ADICIONAL I.RENDA,0.0,24457.91,0.0,-24457.91
305,4.6.01.01.00.000007,4807.0,CONTRIBUICAO SOCIAL,0.0,46645.25,0.0,-46645.25
306,4.6.01.01.01.000000,42594.0,ICMS - DIFERENCIAL DE ALIQUOTA,0.0,1546.88,0.0,-1546.88
307,4.6.01.01.00.000019,4819.0,ICMS SOBRE OUTRAS SAIDAS,0.0,2826.61,0.0,-2826.61
308,4.6.01.01.03.000000,45282.0,ICMS ST S/ OUTRAS SAIDAS,0.0,1245.96,0.0,-1245.96
309,4.6.01.01.00.000014,4814.0,IMPOSTO DE RENDA,0.0,52782.37,0.0,-52782.37
310,4.6.01.01.00.000008,4808.0,IMPOSTOS E TAXAS DIVERSAS,0.0,395.18,0.0,-395.18
311,4.6.01.01.00.000011,4811.0,IPI S/ OUTRAS SAIDAS,0.0,3103.69,0.0,-3103.69
312,4.6.01.01.00.000012,4812.0,IPTU,0.0,903.18,0.0,-903.18
313,4.6.01.01.00.000020,4820.0,IPVA,0.0,1302.83,0.0,-1302.83
314,4.7.00.00.00.000000,4581.0,DESPESAS FINANCEIRAS,0.0,45489.6,0.21,-45489.39
315,4.7.01.00.00.000000,4826.0,VARIACOES MONETARIAS,0.0,6645.11,0.0,-6645.11
316,4.7.01.01.00.000000,41048.0,VARIACOES MONETARIAS,0.0,6301.12,0.0,-6301.12
317,4.7.01.01.00.000003,4830.0,VARIACAO CAMBIAL PASSIVA,0.0,5831.02,0.0,-5831.02
318,4.7.15.00.00.000000,4827.0,OUTRAS DESPESAS FINANCEIRAS,0.0,38342.26,0.25,-38342.01
319,4.7.15.01.00.000000,41049.0,OUTRAS DESPESAS FINANCEIRAS,0.0,37662.4,0.22,-37662.18
320,4.7.15.01.00.000010,4843.0,DESCONTOS CONCEDIDOS,0.0,822.82,0.0,-822.82
321,4.7.15.01.00.000018,46656.0,DESPESAS C/CARTÃO DE CREDITO,0.0,14515.56,0.0,-14515.56
322,4.7.15.01.00.000017,46655.0,IOF,0.0,2998.02,0.0,-2998.02
323,4.7.15.01.00.000022,424714.0,JUROS BANCARIOS,0.0,11339.42,0.0,-11339.42
324,4.7.15.01.00.000005,4838.0,JUROS MORA S/IMPOSTOS,0.0,725.24,0.0,-725.24
325,4.7.15.01.00.000004,4837.0,JUROS PASSIVOS,0.0,747.89,0.0,-747.89
326,4.7.15.01.00.000009,4842.0,JUROS S/EMPRESTIMO,0.0,4962.04,0.0,-4962.04
327,4.7.15.01.00.000001,4834.0,TARIFAS BANCARIAS,0.0,3782.96,0.21,-3782.75
328,5.0.00.00.00.000000,5.0,RECEITAS,0.0,1057385.13,4947474.09,3890088.96
329,5.1.00.00.00.000000,5858.0,RECEITA BRUTA OPERACIONAL,0.0,1102860.04,4453439.18,3350579.1399999997
330,5.1.10.00.00.000000,5861.0,REVENDA DE MERCADORIAS,0.0,1077510.79,4475580.39,3398069.5999999996
331,5.1.10.01.00.000000,51054.0,REVENDA DE MERCADORIAS,0.0,1073784.21,4668945.2,3595160.99
332,5.1.10.01.00.000011,51364.0,(-) COFINS S/ REVENDAS,0.0,91095.6,0.0,-91095.6
333,5.1.10.01.00.000006,51359.0,(-) DEVOLUCAO DE REVENDAS,0.0,71674.68,0.0,-71674.68
334,5.1.10.01.00.000003,51356.0,(-) ICMS S/ REVENDAS,0.0,627988.1,0.0,-627988.1
335,5.1.10.01.00.000005,51358.0,(-) ICMS ST - INTERESTADUAL,0.0,40933.03,0.0,-40933.03
336,5.1.10.01.00.000002,51355.0,(-) IPI S/ REVENDAS,0.0,226058.02,0.0,-226058.02
337,5.1.10.01.00.000010,51363.0,(-) PIS S/ REVENDAS,0.0,22769.18,0.0,-22769.18
338,5.1.10.01.00.000008,51361.0,ICMS S/ DEVOLUCAO DE REVENDAS,0.0,0.0,11211.46,11211.46
339,5.1.10.01.00.000007,51360.0,IPI S/ DEVOLUCAO DE REVENDAS,0.0,0.0,3857.78,3857.78
340,5.1.10.01.00.000001,5874.0,REVENDAS DE MERCADORIAS,0.0,0.0,4108664.99,4108664.99
341,5.1.15.00.00.000000,51062.0,VENDAS DE SERVIÇOS,0.0,4620.62,61680.55,57059.93
342,5.1.15.01.00.000000,5862.0,VENDAS DE SERVICOS,0.0,4732.59,64003.87,59271.28
343,5.1.15.01.00.000002,5878.0,(-) ISS,0.0,2443.52,0.0,-2443.52
344,5.1.15.01.00.000004,5880.0,(-)COFINS S/SERVICOS PRESTADOS,0.0,1469.24,0.0,-1469.24
345,5.1.15.01.00.000003,5879.0,(-)PIS S/SERVICOS PRESTADOS,0.0,305.84,0.0,-305.84
346,5.1.15.01.00.000001,5877.0,SERVICOS PRESTADOS,0.0,0.0,68380.68,68380.68
347,5.1.85.00.00.000000,5869.0,RECEITAS FINANCEIRAS,0.0,0.0,90913.75,90913.75
348,5.1.85.01.00.000000,51060.0,RECEITAS FINANCEIRAS,0.0,0.0,86405.12,86405.12
349,5.1.85.01.00.000001,5912.0,DESCONTOS OBTIDOS,0.0,0.0,0.3,0.3
350,5.1.85.01.00.000006,5917.0,RECEITAS VARIACAO CAMBIAL,0.0,0.0,76610.17,76610.17
351,5.1.85.01.00.000007,5918.0,RENDIMENTOS APLICACAO,0.0,0.0,12341.11,12341.11
352,5.1.90.00.00.000000,5870.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,104151.95,104151.95
353,5.1.90.01.00.000000,51061.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,109677.21,109677.21
354,5.1.90.01.05.000000,529559.0,ICMS S/OUTRAS ENTRADAS,0.0,0.0,298.24,298.24
355,5.1.90.01.06.000000,529562.0,IPI S/OUTRAS ENTRADAS,0.0,0.0,618.11,618.11
356,5.1.90.01.00.000002,5922.0,RECUPERACAO CUSTOS/DESPESAS,0.0,0.0,4629.11,4629.11
357,5.1.90.01.19.000000,539509.0,RESSARCIMENTO EXCLUSAO BC PIS/COFINS,0.0,0.0,106989.03,106989.03
